Time,Count,Accel X (g),Accel Y (g),Accel Z (g),Gyro X (dps),Gyro Y (dps),Gyro Z (dps)
2.855000019,311,-0.139500007,-0.304800004,5.034900188,3.048799992,0,0.061000001
2.862999916,312,-0.149700001,-0.196999997,4.997200012,3.170700073,-0.122000001,0.061000001
2.867000103,313,-0.149700001,-0.196999997,4.997200012,3.170700073,-0.122000001,0.061000001
2.88499999,314,-0.105400003,-0.043699998,4.961299896,2.987799883,-0.061000001,0.122000001
2.894000053,315,-0.066500001,0.080200002,4.985799789,2.743900061,0.122000001,0.182899997
2.897000074,316,-0.066500001,0.080200002,4.985799789,2.743900061,0.122000001,0.182899997
2.915999889,317,-0.0066,0.187999994,5.049900055,2.743900061,0.243900001,0.243900001
2.924999952,318,0.052700002,0.279000014,5.070300102,2.743900061,0.243900001,0.304899991
2.928999901,319,0.052700002,0.279000014,5.070300102,2.743900061,0.243900001,0.304899991
2.944999933,320,0.080799997,0.346100003,5.054699898,2.438999891,0.304899991,0.243900001
2.953000069,321,0.071199998,0.382600009,5.054100037,2.134200096,0.365799993,0.182899997
