Time,Count,Accel X (g),Accel Y (g),Accel Z (g),Gyro X (dps),Gyro Y (dps),Gyro Z (dps)
77.68800354,10036,0.459199995,-0.031099999,4.881000042,-0.243900001,-0.061000001,-3.841500044
77.69499969,10037,0.459199995,-0.031099999,4.881000042,-0.243900001,-0.061000001,-3.841500044
77.6989975,10038,0.459199995,-0.031099999,4.881000042,-0.243900001,-0.061000001,-3.841500044
77.70899963,10039,0.457399994,-0.0341,4.885799885,-0.243900001,-0.061000001,-3.780499935
77.71299744,10040,0.457399994,-0.0341,4.885799885,-0.243900001,-0.061000001,-3.780499935
77.72699738,10041,0.457399994,-0.0341,4.885799885,-0.243900001,-0.061000001,-3.780499935
77.73600006,10042,0.483799994,-0.021,4.885200024,-0.304899991,-0.061000001,-4.024400234
77.73999786,10043,0.483799994,-0.021,4.885200024,-0.304899991,-0.061000001,-4.024400234
77.75700378,10044,0.483799994,-0.021,4.885200024,-0.304899991,-0.061000001,-4.024400234
77.76599884,10045,0.468199998,-0.038899999,4.888800144,-0.304899991,-0.061000001,-4.024400234
77.76999664,10046,0.468199998,-0.038899999,4.888800144,-0.304899991,-0.061000001,-4.024400234
77.78700256,10047,0.468199998,-0.038899999,4.888800144,-0.304899991,-0.061000001,-4.024400234
77.79499817,10048,0.458000004,-0.0383,4.885200024,-0.243900001,-0.061000001,-3.780499935
77.7990036,10049,0.458000004,-0.0383,4.885200024,-0.243900001,-0.061000001,-3.780499935
77.81300354,10050,0.447299987,-0.020400001,4.880400181,-0.243900001,-0.122000001,-3.658499956
77.81700134,10051,0.447299987,-0.020400001,4.880400181,-0.243900001,-0.122000001,-3.658499956
77.83300018,10052,0.450300008,-0.0132,4.891799927,-0.243900001,-0.061000001,-3.841500044
77.83699799,10053,0.450300008,-0.0132,4.891799927,-0.243900001,-0.061000001,-3.841500044
77.84200287,10054,0.450300008,-0.0132,4.891799927,-0.243900001,-0.061000001,-3.841500044
77.84700012,10055,0.450300008,-0.0132,4.891799927,-0.243900001,-0.061000001,-3.841500044
77.85099792,10056,0.450300008,-0.0132,4.891799927,-0.243900001,-0.061000001,-3.841500044
77.86100006,10057,0.457399994,-0.0186,4.894199848,-0.304899991,-0.061000001,-3.780499935
77.86499786,10058,0.457399994,-0.0186,4.894199848,-0.304899991,-0.061000001,-3.780499935
77.8769989,10059,0.457399994,-0.0186,4.894199848,-0.304899991,-0.061000001,-3.780499935
77.88500214,10060,0.459199995,-0.037099998,4.895400047,-0.243900001,-0.061000001,-3.597599983
77.88899994,10061,0.459199995,-0.037099998,4.895400047,-0.243900001,-0.061000001,-3.597599983
77.89700317,10062,0.459199995,-0.037099998,4.895400047,-0.243900001,-0.061000001,-3.597599983
77.90100098,10063,0.459199995,-0.037099998,4.895400047,-0.243900001,-0.061000001,-3.597599983
77.91100311,10064,0.462199986,-0.0132,4.887000084,-0.243900001,-0.061000001,-3.902400017
77.91500092,10065,0.462199986,-0.0132,4.887000084,-0.243900001,-0.061000001,-3.902400017
77.93299866,10066,0.462199986,-0.0198,4.881000042,-0.304899991,-0.061000001,-3.963399887
77.93699646,10067,0.462199986,-0.0198,4.881000042,-0.304899991,-0.061000001,-3.963399887
77.9469986,10068,0.462199986,-0.0198,4.881000042,-0.304899991,-0.061000001,-3.963399887
77.9509964,10069,0.462199986,-0.0198,4.881000042,-0.304899991,-0.061000001,-3.963399887
77.99900055,10074,0.453900009,-0.0264,4.894800186,-0.304899991,-0.061000001,-3.902400017
78.01399994,10075,0.448500007,-0.029899999,4.887000084,-0.243900001,-0.061000001,-3.719500065
78.01799774,10076,0.448500007,-0.029899999,4.887000084,-0.243900001,-0.061000001,-3.719500065
78.02700043,10077,0.448500007,-0.029899999,4.887000084,-0.243900001,-0.061000001,-3.719500065
78.03500366,10078,0.446700007,-0.0102,4.878099918,-0.243900001,-0.061000001,-3.658499956
78.03900146,10079,0.446700007,-0.0102,4.878099918,-0.243900001,-0.061000001,-3.658499956
78.04699707,10080,0.446700007,-0.0102,4.878099918,-0.243900001,-0.061000001,-3.658499956
78.0510025,10081,0.446700007,-0.0102,4.878099918,-0.243900001,-0.061000001,-3.658499956
78.06099701,10082,0.457399994,-0.0222,4.873300076,-0.304899991,-0.061000001,-3.841500044
78.06500244,10083,0.457399994,-0.0222,4.873300076,-0.304899991,-0.061000001,-3.841500044
78.08300018,10084,0.461600006,-0.0024,4.880400181,-0.304899991,-0.061000001,-3.902400017
78.08699799,10085,0.461600006,-0.0024,4.880400181,-0.304899991,-0.061000001,-3.902400017
78.09400177,10086,0.461600006,-0.0024,4.880400181,-0.304899991,-0.061000001,-3.902400017
78.09799957,10087,0.461600006,-0.0024,4.880400181,-0.304899991,-0.061000001,-3.902400017
78.10800171,10088,0.466399997,-0.0006,4.880400181,-0.304899991,-0.061000001,-4.207300186
78.1210022,10091,0.466399997,-0.0006,4.880400181,-0.304899991,-0.061000001,-4.207300186
78.13400269,10092,0.440699995,-0.0138,4.87869978,-0.304899991,0,-4.024400234
78.13800049,10093,0.440699995,-0.0138,4.87869978,-0.304899991,0,-4.024400234
78.14700317,10094,0.440699995,-0.0138,4.87869978,-0.304899991,0,-4.024400234
78.15100098,10095,0.440699995,-0.0138,4.87869978,-0.304899991,0,-4.024400234
78.16000366,10096,0.450300008,-0.0275,4.885200024,-0.304899991,-0.061000001,-3.841500044
78.16400146,10097,0.450300008,-0.0275,4.885200024,-0.304899991,-0.061000001,-3.841500044
78.16799927,10098,0.450300008,-0.0275,4.885200024,-0.304899991,-0.061000001,-3.841500044
78.17199707,10099,0.450300008,-0.0275,4.885200024,-0.304899991,-0.061000001,-3.841500044
78.1760025,10100,0.450300008,-0.0275,4.885200024,-0.304899991,-0.061000001,-3.841500044
78.18599701,10101,0.438899994,-0.023399999,4.887599945,-0.243900001,-0.061000001,-3.658499956
78.19000244,10102,0.438899994,-0.023399999,4.887599945,-0.243900001,-0.061000001,-3.658499956
78.1969986,10103,0.438899994,-0.023399999,4.887599945,-0.243900001,-0.061000001,-3.658499956
78.2009964,10104,0.438899994,-0.023399999,4.887599945,-0.243900001,-0.061000001,-3.658499956
78.22299957,10105,0.435900003,-0.0108,4.878099918,-0.243900001,-0.061000001,-3.658499956
78.22699738,10106,0.435900003,-0.0108,4.878099918,-0.243900001,-0.061000001,-3.658499956
78.24299622,10107,0.455599993,-0.0024,4.887599945,-0.304899991,-0.061000001,-3.841500044
78.24700165,10108,0.455599993,-0.0024,4.887599945,-0.304899991,-0.061000001,-3.841500044
78.26300049,10109,0.443100005,-0.0114,4.882800102,-0.243900001,-0.061000001,-3.780499935
78.26699829,10110,0.443100005,-0.0114,4.882800102,-0.243900001,-0.061000001,-3.780499935
78.27700043,10111,0.443100005,-0.0114,4.882800102,-0.243900001,-0.061000001,-3.780499935
78.28500366,10112,0.451499999,0.0054,4.895999908,-0.304899991,-0.061000001,-3.963399887
78.28900146,10113,0.451499999,0.0054,4.895999908,-0.304899991,-0.061000001,-3.963399887
78.29699707,10114,0.451499999,0.0054,4.895999908,-0.304899991,-0.061000001,-3.963399887
78.3010025,10115,0.451499999,0.0054,4.895999908,-0.304899991,-0.061000001,-3.963399887
78.31300354,10116,0.447899997,-0.0012,4.885799885,-0.304899991,-0.061000001,-4.024400234
78.31700134,10117,0.447899997,-0.0012,4.885799885,-0.304899991,-0.061000001,-4.024400234
78.33300018,10118,0.439500004,-0.0072,4.890600204,-0.304899991,-0.061000001,-3.963399887
78.33699799,10119,0.439500004,-0.0072,4.890600204,-0.304899991,-0.061000001,-3.963399887
78.34700012,10120,0.439500004,-0.0072,4.890600204,-0.304899991,-0.061000001,-3.963399887
78.35099792,10121,0.439500004,-0.0072,4.890600204,-0.304899991,-0.061000001,-3.963399887
78.36100006,10122,0.434100002,-0.0138,4.894800186,-0.243900001,-0.061000001,-3.841500044
78.36499786,10123,0.434100002,-0.0138,4.894800186,-0.243900001,-0.061000001,-3.841500044
78.3769989,10124,0.434100002,-0.0138,4.894800186,-0.243900001,-0.061000001,-3.841500044
78.38500214,10125,0.422100008,-0.0317,4.902599812,-0.304899991,-0.061000001,-3.780499935
78.38899994,10126,0.422100008,-0.0317,4.902599812,-0.304899991,-0.061000001,-3.780499935
78.39499664,10127,0.422100008,-0.0317,4.902599812,-0.304899991,-0.061000001,-3.780499935
78.39700317,10128,0.422100008,-0.0317,4.902599812,-0.304899991,-0.061000001,-3.780499935
78.41300201,10129,0.438899994,-0.006,4.894800186,-0.243900001,-0.122000001,-3.719500065
78.41699982,10130,0.438899994,-0.006,4.894800186,-0.243900001,-0.122000001,-3.719500065
78.43299866,10131,0.438899994,0.0006,4.885799885,-0.243900001,-0.061000001,-3.780499935
78.43699646,10132,0.438899994,0.0006,4.885799885,-0.243900001,-0.061000001,-3.780499935
78.4469986,10133,0.438899994,0.0006,4.885799885,-0.243900001,-0.061000001,-3.780499935
78.4509964,10134,0.438899994,0.0006,4.885799885,-0.243900001,-0.061000001,-3.780499935
78.46199799,10135,0.457399994,0.0186,4.888199806,-0.304899991,-0.061000001,-4.146299839
78.46600342,10136,0.457399994,0.0186,4.888199806,-0.304899991,-0.061000001,-4.146299839
78.47699738,10137,0.457399994,0.0186,4.888199806,-0.304899991,-0.061000001,-4.146299839
78.48500061,10138,0.444900006,0.0102,4.892399788,-0.304899991,-0.061000001,-4.329299927
78.48899841,10139,0.444900006,0.0102,4.892399788,-0.304899991,-0.061000001,-4.329299927
78.49700165,10140,0.444900006,0.0102,4.892399788,-0.304899991,-0.061000001,-4.329299927
78.50099945,10141,0.444900006,0.0102,4.892399788,-0.304899991,-0.061000001,-4.329299927
78.51100159,10142,0.390399992,-0.071199998,4.883399963,-0.243900001,0.243900001,-3.475600004
78.51499939,10143,0.390399992,-0.071199998,4.883399963,-0.243900001,0.243900001,-3.475600004
78.53299713,10144,0.324499995,-0.121600002,4.879199982,-0.122000001,-0.122000001,-1.463400006
78.53700256,10145,0.324499995,-0.121600002,4.879199982,-0.122000001,-0.122000001,-1.463400006
78.54699707,10146,0.324499995,-0.121600002,4.879199982,-0.122000001,-0.122000001,-1.463400006
78.5510025,10147,0.324499995,-0.121600002,4.879199982,-0.122000001,-0.122000001,-1.463400006
78.56099701,10148,0.3838,-0.0581,4.888800144,-0.122000001,-0.061000001,-1.280500054
78.56500244,10149,0.3838,-0.0581,4.888800144,-0.122000001,-0.061000001,-1.280500054
78.57700348,10150,0.3838,-0.0581,4.888800144,-0.122000001,-0.061000001,-1.280500054
78.58499908,10151,0.398200005,-0.0228,4.895400047,-0.122000001,-0.061000001,-1.219499946
78.58899689,10152,0.398200005,-0.0228,4.895400047,-0.122000001,-0.061000001,-1.219499946
78.59400177,10153,0.398200005,-0.0228,4.895400047,-0.122000001,-0.061000001,-1.219499946
78.59899902,10154,0.398200005,-0.0228,4.895400047,-0.122000001,-0.061000001,-1.219499946
78.60900116,10155,0.401800007,-0.016799999,4.887599945,-0.122000001,-0.061000001,-1.097599983
78.61299896,10156,0.401800007,-0.016799999,4.887599945,-0.122000001,-0.061000001,-1.097599983
78.63300323,10157,0.360399991,-0.091600001,4.883399963,0,0,0.182899997
78.63700104,10158,0.360399991,-0.091600001,4.883399963,0,0,0.182899997
78.64700317,10159,0.360399991,-0.091600001,4.883399963,0,0,0.182899997
78.65100098,10160,0.360399991,-0.091600001,4.883399963,0,0,0.182899997
78.66100311,10161,0.380800009,-0.047899999,4.885200024,0.061000001,-0.061000001,0.914600015
78.66500092,10162,0.380800009,-0.047899999,4.885200024,0.061000001,-0.061000001,0.914600015
78.68299866,10163,0.397000015,-0.0126,4.891200066,0,-0.061000001,0.731700003
78.68699646,10164,0.397000015,-0.0126,4.891200066,0,-0.061000001,0.731700003
78.6969986,10165,0.397000015,-0.0126,4.891200066,0,-0.061000001,0.731700003
78.7009964,10166,0.397000015,-0.0126,4.891200066,0,-0.061000001,0.731700003
78.71099854,10167,0.401800007,0.003,4.890600204,0,-0.061000001,0.609799981
78.71499634,10168,0.401800007,0.003,4.890600204,0,-0.061000001,0.609799981
78.72699738,10169,0.401800007,0.003,4.890600204,0,-0.061000001,0.609799981
78.73600006,10170,0.395200014,-0.026900001,4.887599945,0,-0.061000001,0.853699982
78.73999786,10171,0.395200014,-0.026900001,4.887599945,0,-0.061000001,0.853699982
78.74700165,10172,0.395200014,-0.026900001,4.887599945,0,-0.061000001,0.853699982
78.75099945,10173,0.395200014,-0.026900001,4.887599945,0,-0.061000001,0.853699982
78.76100159,10174,0.390399992,-0.039500002,4.882800102,0.061000001,-0.061000001,1.646299958
78.76499939,10175,0.390399992,-0.039500002,4.882800102,0.061000001,-0.061000001,1.646299958
78.76899719,10176,0.390399992,-0.039500002,4.882800102,0.061000001,-0.061000001,1.646299958
78.77300262,10177,0.390399992,-0.039500002,4.882800102,0.061000001,-0.061000001,1.646299958
78.77700043,10178,0.390399992,-0.039500002,4.882800102,0.061000001,-0.061000001,1.646299958
78.78800201,10179,0.406599998,-0.0174,4.882199764,0.061000001,-0.061000001,1.585399985
78.79199982,10180,0.406599998,-0.0174,4.882199764,0.061000001,-0.061000001,1.585399985
78.80699921,10181,0.406599998,-0.0174,4.882199764,0.061000001,-0.061000001,1.585399985
78.81600189,10182,0.411900014,-0.0114,4.885799885,0.061000001,-0.061000001,1.585399985
78.81999969,10183,0.411900014,-0.0114,4.885799885,0.061000001,-0.061000001,1.585399985
78.83699799,10184,0.411900014,-0.0114,4.885799885,0.061000001,-0.061000001,1.585399985
78.84500122,10185,0.398200005,-0.036499999,4.87869978,0.122000001,-0.061000001,2.134200096
78.84899902,10186,0.398200005,-0.036499999,4.87869978,0.122000001,-0.061000001,2.134200096
78.86299896,10187,0.404199988,-0.0132,4.875100136,0.122000001,-0.061000001,2.256099939
78.86699677,10188,0.404199988,-0.0132,4.875100136,0.122000001,-0.061000001,2.256099939
78.8769989,10189,0.404199988,-0.0132,4.875100136,0.122000001,-0.061000001,2.256099939
78.88600159,10190,0.405999988,-0.0012,4.876900196,0.122000001,-0.061000001,2.195100069
78.88999939,10191,0.405999988,-0.0012,4.876900196,0.122000001,-0.061000001,2.195100069
78.90699768,10192,0.405999988,-0.0012,4.876900196,0.122000001,-0.061000001,2.195100069
78.91500092,10193,0.41080001,-0.024,4.881000042,0.182899997,0,2.438999891
78.91899872,10194,0.41080001,-0.024,4.881000042,0.182899997,0,2.438999891
78.92700195,10195,0.41080001,-0.024,4.881000042,0.182899997,0,2.438999891
78.93599701,10196,0.400000006,-0.0317,4.882199764,0.122000001,-0.061000001,2.926800013
78.94000244,10197,0.400000006,-0.0317,4.882199764,0.122000001,-0.061000001,2.926800013
78.9469986,10198,0.400000006,-0.0317,4.882199764,0.122000001,-0.061000001,2.926800013
78.98500061,10203,0.419699997,0.0042,4.888800144,0.122000001,-0.061000001,2.621999979
78.99099731,10204,0.419699997,0.0042,4.888800144,0.122000001,-0.061000001,2.621999979
78.9980011,10205,0.419699997,0.0042,4.888800144,0.122000001,-0.061000001,2.621999979
79.01300049,10206,0.423900008,0.0096,4.887599945,0.122000001,-0.061000001,2.5
79.01699829,10207,0.423900008,0.0096,4.887599945,0.122000001,-0.061000001,2.5
79.02700043,10208,0.423900008,0.0096,4.887599945,0.122000001,-0.061000001,2.5
79.03500366,10209,0.414299995,-0.0251,4.883999825,0.122000001,-0.061000001,2.682899952
79.03900146,10210,0.414299995,-0.0251,4.883999825,0.122000001,-0.061000001,2.682899952
79.04699707,10211,0.414299995,-0.0251,4.883999825,0.122000001,-0.061000001,2.682899952
79.0510025,10212,0.414299995,-0.0251,4.883999825,0.122000001,-0.061000001,2.682899952
79.06099701,10213,0.412499994,-0.0275,4.877500057,0.182899997,-0.061000001,3.475600004
79.06500244,10214,0.412499994,-0.0275,4.877500057,0.182899997,-0.061000001,3.475600004
79.07700348,10215,0.412499994,-0.0275,4.877500057,0.182899997,-0.061000001,3.475600004
79.08499908,10216,0.4287,-0.0174,4.87869978,0.182899997,-0.061000001,3.353699923
79.08899689,10217,0.4287,-0.0174,4.87869978,0.182899997,-0.061000001,3.353699923
79.09700012,10218,0.4287,-0.0174,4.87869978,0.182899997,-0.061000001,3.353699923
79.10099792,10219,0.4287,-0.0174,4.87869978,0.182899997,-0.061000001,3.353699923
79.11100006,10220,0.430500001,-0.0036,4.895400047,0.182899997,-0.061000001,3.292700052
79.11499786,10221,0.430500001,-0.0036,4.895400047,0.182899997,-0.061000001,3.292700052
79.13300323,10222,0.437700003,0.0126,4.879199982,0.182899997,-0.061000001,3.1098001
79.13700104,10223,0.437700003,0.0126,4.879199982,0.182899997,-0.061000001,3.1098001
79.14700317,10224,0.437700003,0.0126,4.879199982,0.182899997,-0.061000001,3.1098001
79.15100098,10225,0.437700003,0.0126,4.879199982,0.182899997,-0.061000001,3.1098001
79.16100311,10226,0.440699995,0.0018,4.879199982,0.182899997,-0.061000001,3.048799992
79.16500092,10227,0.440699995,0.0018,4.879199982,0.182899997,-0.061000001,3.048799992
79.17700195,10228,0.440699995,0.0018,4.879199982,0.182899997,-0.061000001,3.048799992
79.18499756,10229,0.423900008,-0.024599999,4.881000042,0.182899997,0,3.170700073
79.18900299,10230,0.423900008,-0.024599999,4.881000042,0.182899997,0,3.170700073
79.1969986,10231,0.423900008,-0.024599999,4.881000042,0.182899997,0,3.170700073
79.2009964,10232,0.423900008,-0.024599999,4.881000042,0.182899997,0,3.170700073
79.21099854,10233,0.425700009,-0.024599999,4.893000126,0.182899997,-0.061000001,3.292700052
79.21499634,10234,0.425700009,-0.024599999,4.893000126,0.182899997,-0.061000001,3.292700052
79.22699738,10235,0.425700009,-0.024599999,4.893000126,0.182899997,-0.061000001,3.292700052
79.23600006,10236,0.440699995,-0.0108,4.881599903,0.182899997,-0.061000001,3.353699923
79.23799896,10237,0.440699995,-0.0108,4.881599903,0.182899997,-0.061000001,3.353699923
79.24700165,10238,0.440699995,-0.0108,4.881599903,0.182899997,-0.061000001,3.353699923
79.25099945,10239,0.440699995,-0.0108,4.881599903,0.182899997,-0.061000001,3.353699923
79.27300262,10240,0.436500013,-0.0114,4.880400181,0.182899997,-0.061000001,3.414599895
79.27700043,10241,0.436500013,-0.0114,4.880400181,0.182899997,-0.061000001,3.414599895
79.29299927,10242,0.455000013,-0.0228,4.874499798,0.182899997,0,3.414599895
79.29699707,10243,0.455000013,-0.0228,4.874499798,0.182899997,0,3.414599895
79.30699921,10244,0.455000013,-0.0228,4.874499798,0.182899997,0,3.414599895
79.31600189,10245,0.445499986,-0.015,4.891200066,0.182899997,-0.061000001,3.780499935
79.31999969,10246,0.445499986,-0.015,4.891200066,0.182899997,-0.061000001,3.780499935
79.32700348,10247,0.445499986,-0.015,4.891200066,0.182899997,-0.061000001,3.780499935
79.33599854,10248,0.438899994,-0.0138,4.876900196,0.243900001,-0.061000001,3.658499956
79.33999634,10249,0.438899994,-0.0138,4.876900196,0.243900001,-0.061000001,3.658499956
79.34700012,10250,0.438899994,-0.0138,4.876900196,0.243900001,-0.061000001,3.658499956
79.35099792,10251,0.438899994,-0.0138,4.876900196,0.243900001,-0.061000001,3.658499956
79.35900116,10252,0.443699986,-0.0114,4.873899937,0.182899997,-0.061000001,3.597599983
79.36299896,10253,0.443699986,-0.0114,4.873899937,0.182899997,-0.061000001,3.597599983
79.3769989,10254,0.443699986,-0.0114,4.873899937,0.182899997,-0.061000001,3.597599983
79.38500214,10255,0.447899997,-0.0078,4.876299858,0.243900001,-0.061000001,3.597599983
79.38899994,10256,0.447899997,-0.0078,4.876299858,0.243900001,-0.061000001,3.597599983
79.39700317,10257,0.447899997,-0.0078,4.876299858,0.243900001,-0.061000001,3.597599983
79.40100098,10258,0.447899997,-0.0078,4.876299858,0.243900001,-0.061000001,3.597599983
79.41100311,10259,0.446700007,-0.0018,4.886400223,0.182899997,-0.061000001,3.475600004
79.41500092,10260,0.446700007,-0.0018,4.886400223,0.182899997,-0.061000001,3.475600004
79.43299866,10261,0.459199995,-0.0186,4.895999908,0.182899997,-0.061000001,3.353699923
79.43800354,10262,0.459199995,-0.0186,4.895999908,0.182899997,-0.061000001,3.353699923
79.44200134,10263,0.459199995,-0.0186,4.895999908,0.182899997,-0.061000001,3.353699923
79.44599915,10264,0.459199995,-0.0186,4.895999908,0.182899997,-0.061000001,3.353699923
79.44999695,10265,0.459199995,-0.0186,4.895999908,0.182899997,-0.061000001,3.353699923
79.45999908,10266,0.439500004,-0.043699998,4.879799843,0.243900001,-0.122000001,3.902400017
79.46399689,10267,0.439500004,-0.043699998,4.879799843,0.243900001,-0.122000001,3.902400017
79.47699738,10268,0.439500004,-0.043699998,4.879799843,0.243900001,-0.122000001,3.902400017
79.48500061,10269,0.452699989,-0.025800001,4.881000042,0.243900001,-0.061000001,3.780499935
79.48799896,10270,0.452699989,-0.025800001,4.881000042,0.243900001,-0.061000001,3.780499935
79.49700165,10271,0.452699989,-0.025800001,4.881000042,0.243900001,-0.061000001,3.780499935
79.5019989,10272,0.452699989,-0.025800001,4.881000042,0.243900001,-0.061000001,3.780499935
79.51200104,10273,0.449699998,-0.0126,4.893599987,0.182899997,-0.061000001,3.597599983
79.51599884,10274,0.449699998,-0.0126,4.893599987,0.182899997,-0.061000001,3.597599983
79.52700043,10275,0.449699998,-0.0126,4.893599987,0.182899997,-0.061000001,3.597599983
79.53600311,10276,0.447299987,-0.0096,4.883999825,0.182899997,-0.061000001,3.475600004
79.54000092,10277,0.447299987,-0.0096,4.883999825,0.182899997,-0.061000001,3.475600004
79.55699921,10278,0.447299987,-0.0096,4.883999825,0.182899997,-0.061000001,3.475600004
79.56500244,10279,0.439500004,-0.0491,4.875699997,0.182899997,-0.061000001,4.085400105
79.56900024,10280,0.439500004,-0.0491,4.875699997,0.182899997,-0.061000001,4.085400105
79.57700348,10281,0.439500004,-0.0491,4.875699997,0.182899997,-0.061000001,4.085400105
79.58599854,10282,0.453299999,-0.021600001,4.885200024,0.243900001,0,3.963399887
79.58999634,10283,0.453299999,-0.021600001,4.885200024,0.243900001,0,3.963399887
79.60700226,10284,0.453299999,-0.021600001,4.885200024,0.243900001,0,3.963399887
79.61599731,10285,0.448500007,0.026900001,4.881000042,0.182899997,-0.061000001,3.353699923
79.62000275,10286,0.448500007,0.026900001,4.881000042,0.182899997,-0.061000001,3.353699923
79.63300323,10287,0.514299989,-0.055100001,4.879799843,0.182899997,-0.061000001,3.048799992
79.63700104,10288,0.514299989,-0.055100001,4.879799843,0.182899997,-0.061000001,3.048799992
79.64700317,10289,0.514299989,-0.055100001,4.879799843,0.182899997,-0.061000001,3.048799992
79.65100098,10290,0.514299989,-0.055100001,4.879799843,0.182899997,-0.061000001,3.048799992
79.66100311,10291,0.424499989,-0.057500001,4.870299816,0.182899997,-0.122000001,3.841500044
79.66500092,10292,0.424499989,-0.057500001,4.870299816,0.182899997,-0.122000001,3.841500044
79.67700195,10293,0.424499989,-0.057500001,4.870299816,0.182899997,-0.122000001,3.841500044
79.68499756,10294,0.455599993,-0.049699999,4.874499798,0.243900001,-0.061000001,3.841500044
79.68900299,10295,0.455599993,-0.049699999,4.874499798,0.243900001,-0.061000001,3.841500044
79.6969986,10296,0.455599993,-0.049699999,4.874499798,0.243900001,-0.061000001,3.841500044
79.7009964,10297,0.455599993,-0.049699999,4.874499798,0.243900001,-0.061000001,3.841500044
79.71099854,10298,0.454400003,-0.033500001,4.878099918,0.243900001,-0.061000001,3.780499935
79.71499634,10299,0.454400003,-0.033500001,4.878099918,0.243900001,-0.061000001,3.780499935
79.72699738,10300,0.454400003,-0.033500001,4.878099918,0.243900001,-0.061000001,3.780499935
79.73500061,10301,0.459199995,-0.0305,4.895400047,0.182899997,-0.061000001,3.719500065
79.73899841,10302,0.459199995,-0.0305,4.895400047,0.182899997,-0.061000001,3.719500065
79.74700165,10303,0.459199995,-0.0305,4.895400047,0.182899997,-0.061000001,3.719500065
79.75099945,10304,0.459199995,-0.0305,4.895400047,0.182899997,-0.061000001,3.719500065
79.76100159,10305,0.447899997,-0.0162,4.877500057,0.182899997,-0.061000001,3.841500044
79.76499939,10306,0.447899997,-0.0162,4.877500057,0.182899997,-0.061000001,3.841500044
79.77700043,10307,0.447899997,-0.0162,4.877500057,0.182899997,-0.061000001,3.841500044
79.78500366,10308,0.448500007,-0.0222,4.882199764,0.182899997,0,3.719500065
79.78900146,10309,0.448500007,-0.0222,4.882199764,0.182899997,0,3.719500065
79.79699707,10310,0.448500007,-0.0222,4.882199764,0.182899997,0,3.719500065
79.8010025,10311,0.448500007,-0.0222,4.882199764,0.182899997,0,3.719500065
79.81099701,10312,0.443100005,-0.0138,4.883399963,0.182899997,-0.061000001,3.597599983
79.81500244,10313,0.443100005,-0.0138,4.883399963,0.182899997,-0.061000001,3.597599983
79.82700348,10314,0.443100005,-0.0138,4.883399963,0.182899997,-0.061000001,3.597599983
79.83499908,10315,0.446700007,-0.033500001,4.888199806,0.182899997,-0.061000001,3.719500065
79.83899689,10316,0.446700007,-0.033500001,4.888199806,0.182899997,-0.061000001,3.719500065
79.84700012,10317,0.446700007,-0.033500001,4.888199806,0.182899997,-0.061000001,3.719500065
79.85099792,10318,0.446700007,-0.033500001,4.888199806,0.182899997,-0.061000001,3.719500065
79.86100006,10319,0.456200004,-0.0341,4.893599987,0.243900001,-0.061000001,3.719500065
79.86499786,10320,0.456200004,-0.0341,4.893599987,0.243900001,-0.061000001,3.719500065
79.8769989,10321,0.456200004,-0.0341,4.893599987,0.243900001,-0.061000001,3.719500065
79.88500214,10322,0.450300008,-0.024,4.895400047,0.243900001,0.061000001,3.536600113
79.88800049,10323,0.450300008,-0.024,4.895400047,0.243900001,0.061000001,3.536600113
79.89700317,10324,0.450300008,-0.024,4.895400047,0.243900001,0.061000001,3.536600113
79.90100098,10325,0.450300008,-0.024,4.895400047,0.243900001,0.061000001,3.536600113
79.91100311,10326,0.4287,-0.0647,4.874499798,0.182899997,0.122000001,3.658499956
79.91500092,10327,0.4287,-0.0647,4.874499798,0.182899997,0.122000001,3.658499956
79.92700195,10328,0.4287,-0.0647,4.874499798,0.182899997,0.122000001,3.658499956
79.93499756,10329,0.440699995,-0.066500001,4.881599903,0.243900001,-0.426800013,4.146299839
79.93900299,10330,0.440699995,-0.066500001,4.881599903,0.243900001,-0.426800013,4.146299839
79.94400024,10331,0.440699995,-0.066500001,4.881599903,0.243900001,-0.426800013,4.146299839
79.95700073,10332,0.440699995,-0.066500001,4.881599903,0.243900001,-0.426800013,4.146299839
80.01200104,10340,0.477200001,-0.079599999,4.891799927,0.243900001,0.061000001,3.536600113
80.01599884,10341,0.477200001,-0.079599999,4.891799927,0.243900001,0.061000001,3.536600113
80.02700043,10342,0.477200001,-0.079599999,4.891799927,0.243900001,0.061000001,3.536600113
80.03500366,10343,0.452699989,-0.073600002,4.892399788,0.243900001,-0.122000001,4.268300056
80.03900146,10344,0.452699989,-0.073600002,4.892399788,0.243900001,-0.122000001,4.268300056
80.04699707,10345,0.452699989,-0.073600002,4.892399788,0.243900001,-0.122000001,4.268300056
80.0510025,10346,0.452699989,-0.073600002,4.892399788,0.243900001,-0.122000001,4.268300056
80.06099701,10347,0.480199993,-0.032299999,4.887599945,0.182899997,-0.061000001,3.658499956
80.06500244,10348,0.480199993,-0.032299999,4.887599945,0.182899997,-0.061000001,3.658499956
80.07700348,10349,0.480199993,-0.032299999,4.887599945,0.182899997,-0.061000001,3.658499956
80.08499908,10350,0.467599988,-0.045499999,4.882800102,0.182899997,0,3.292700052
80.08799744,10351,0.467599988,-0.045499999,4.882800102,0.182899997,0,3.292700052
80.09400177,10352,0.467599988,-0.045499999,4.882800102,0.182899997,0,3.292700052
80.11299896,10353,0.451499999,-0.079000004,4.889400005,0.182899997,-0.061000001,3.902400017
